USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263675","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263676","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263677","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263678","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263679","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263680","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263681","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263682","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263669","Hydromantes platycephalus","United States","California","East side of Smith Lake, Desolation Wilderness, Eldorado National Forest","5 Jul 2007","38.85672","-120.18557","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263683","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263674","Hydromantes platycephalus","United States","California","Waterfall 1.2 km SE of Mt. Clarence King, Sixty Lake Basin, Kings Canyon National Park","8 Jul 2007","36.82752","-118.43613","7"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263686","Hydromantes platycephalus","United States","California","Charlie Canyon, N Fork Oak Creek","21 May 2007","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263687","Hydromantes platycephalus","United States","California","Charlie Canyon, N Fork Oak Creek","21 May 2007","36.83885","-118.2799","10"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263668","Hydromantes platycephalus","United States","California","East side of Smith Lake, Desolation Wilderness, Eldorado National Forest","5 Jul 2007","38.85672","-120.18557","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263689","Hydromantes platycephalus","United States","California","Inyo Creek, near waterfall in canyon SW of Lone Pine campground","20 Jul 2007","36.59099","-118.2011","22"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263694","Hydromantes platycephalus","United States","California","East of Upper Ottoway Lake, Yosemite National Park","26 Jul 2008","37.64198","-119.39867","6"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:263707","Hydromantes platycephalus","United States","California","~100m S of Hwy 108 at 9000ft sign, Sonora Pass, Stanislaus National Forest","21 May 2007","38.31856","-119.66022","9"
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","UCM:Herp:1910","Hydromantes platycephalus","United States","California","3/4 mi W. Summit Sonora Pass, 9,000'","22 June 1941","38.32768","-119.6497","948"
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","UCM:Herp:1911","Hydromantes platycephalus","United States","California","3/4 mi W. Summit Sonora Pass, 9,000'","22 June 1941","38.32768","-119.6497","948"
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","UCM:Herp:1912","Hydromantes platycephalus","United States","California","3/4 mi W. Summit Sonora Pass, 9,000'","22 June 1941","38.32768","-119.6497","948"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291019","Hydromantes platycephalus","United States","California","Millerton Cave on south side of San Joaquin River","24 June 2018","37.062061","-119.564992","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291020","Hydromantes platycephalus","United States","California","Millerton Cave on south side of San Joaquin River","24 June 2018","37.062061","-119.564992","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291010","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291005","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291006","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291007","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291011","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291008","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291009","Hydromantes platycephalus","United States","California","Unnamed canyon 6.5 map miles SW Independence","18 June 2018","36.74722","-118.294648","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291012","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291013","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291015","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291016","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291017","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291018","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:291014","Hydromantes platycephalus","United States","California","Unnamed canyon 6.7 map miles SW Independence","18 June 2018","36.74325","-118.29783","30"
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","BYU:Herp:9961","Hydromantes platycephalus","United States","California","Yosemite Nat'l Park.","6/16/49","","",""
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","BYU:Herp:9962","Hydromantes platycephalus","United States","California","Yosemite Nat'l Park.","6/16/49","","",""
"http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0","BYU:Herp:9963","Hydromantes platycephalus","United States","California","Yosemite Nat'l Park.","6/16/49","","",""
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:295041","Hydromantes platycephalus","United States","California","Sonora Pass","18 Jul 1994","38.328004","-119.636214","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:296639","Hydromantes platycephalus","United States","California","Olancha Creek, E slope Sierra Nevada, east of Sequoia National Forest","4/30/2022","36.263299","-118.056571","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:296641","Hydromantes platycephalus","United States","California","Sonora Pass, S side of Hwy 108 at tributary to Deadman Creek, Stanislaus National Forest","6/18/2022","38.32504","-119.65575","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:296640","Hydromantes platycephalus","United States","California","Olancha Creek, E slope Sierra Nevada, east of Sequoia National Forest","4/30/2022","36.263299","-118.056571","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:301603","Hydromantes platycephalus","United States","California","Slot canyon above a large snowbank on the NE slope of English Mountain, above Echo Lake, Tahoe National Forest","6/23/2024","39.44554","-120.54869","30"
"http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0","MVZ:Herp:301604","Hydromantes platycephalus","United States","California","Slot canyon above a large snowbank on the NE slope of English Mountain, above Echo Lake, Tahoe National Forest","6/23/2024","39.44554","-120.54869","30"
